Year of Birth,Gender,Ethnicity,Child's First Name,Count,Rank
2015,FEMALE,BLACK NON HISPANIC,Malia,22,28
2015,FEMALE,BLACK NON HISPANIC,McKenzie,22,28
2015,FEMALE,BLACK NON HISPANIC,Kaylee,22,28
2015,FEMALE,BLACK NON HISPANIC,Ariana,22,28
2015,FEMALE,BLACK NON HISPANIC,Grace,22,28
2015,FEMALE,BLACK NON HISPANIC,Brianna,21,29
2015,FEMALE,BLACK NON HISPANIC,Sydney,21,29
2015,FEMALE,BLACK NON HISPANIC,Trinity,21,29
2015,FEMALE,BLACK NON HISPANIC,Harmony,20,30
2015,FEMALE,BLACK NON HISPANIC,Londyn,20,30
2015,FEMALE,BLACK NON HISPANIC,Avery,20,30
2015,FEMALE,BLACK NON HISPANIC,Jade,20,30
2015,FEMALE,BLACK NON HISPANIC,Zara,20,30
2015,FEMALE,BLACK NON HISPANIC,Heaven,19,31
2015,FEMALE,BLACK NON HISPANIC,Amirah,19,31
2015,FEMALE,BLACK NON HISPANIC,Michelle,19,31
2015,FEMALE,BLACK NON HISPANIC,Jordyn,19,31
2015,FEMALE,BLACK NON HISPANIC,Milan,19,31
2015,FEMALE,BLACK NON HISPANIC,Esther,18,32
2015,FEMALE,BLACK NON HISPANIC,Mya,18,32
2015,FEMALE,BLACK NON HISPANIC,Mariah,18,32
2015,FEMALE,BLACK NON HISPANIC,Lyric,18,32
2015,FEMALE,BLACK NON HISPANIC,Skyla,18,32
2015,FEMALE,BLACK NON HISPANIC,Destiny,18,32
2015,FEMALE,BLACK NON HISPANIC,Jayla,18,32
2015,FEMALE,BLACK NON HISPANIC,Amaya,18,32
2015,FEMALE,BLACK NON HISPANIC,Kyla,18,32
2015,FEMALE,BLACK NON HISPANIC,Chelsea,18,32
2015,FEMALE,BLACK NON HISPANIC,Jasmine,18,32
2015,FEMALE,BLACK NON HISPANIC,Maliyah,18,32
2015,FEMALE,BLACK NON HISPANIC,Mariama,18,32
2015,FEMALE,BLACK NON HISPANIC,Amira,17,33
2015,FEMALE,BLACK NON HISPANIC,Bintou,17,33
2015,FEMALE,BLACK NON HISPANIC,Janiyah,17,33
2015,FEMALE,BLACK NON HISPANIC,Journey,17,33
2015,FEMALE,BLACK NON HISPANIC,Emma,17,33
2015,FEMALE,BLACK NON HISPANIC,Tori,17,33
2015,FEMALE,BLACK NON HISPANIC,Malaysia,17,33
2015,FEMALE,BLACK NON HISPANIC,Eva,17,33
2015,FEMALE,BLACK NON HISPANIC,Paris,16,34
2015,FEMALE,BLACK NON HISPANIC,Alana,16,34
2015,FEMALE,BLACK NON HISPANIC,Aniyah,16,34
2015,FEMALE,BLACK NON HISPANIC,Genesis,16,34
2015,FEMALE,BLACK NON HISPANIC,Kimora,16,34
2015,FEMALE,BLACK NON HISPANIC,Bella,16,34
2015,FEMALE,BLACK NON HISPANIC,Aliyah,16,34
2015,FEMALE,BLACK NON HISPANIC,Imani,16,34
2015,FEMALE,BLACK NON HISPANIC,Skyler,15,35
2015,FEMALE,BLACK NON HISPANIC,Mikayla,15,35
2015,FEMALE,BLACK NON HISPANIC,Skye,15,35
2015,FEMALE,BLACK NON HISPANIC,Gianna,15,35
2015,FEMALE,BLACK NON HISPANIC,Samara,15,35
2015,FEMALE,BLACK NON HISPANIC,Nova,15,35
2015,FEMALE,BLACK NON HISPANIC,Hawa,15,35
2015,FEMALE,BLACK NON HISPANIC,Egypt,15,35
2015,FEMALE,BLACK NON HISPANIC,Summer,15,35
2015,FEMALE,BLACK NON HISPANIC,Miracle,15,35
2015,FEMALE,BLACK NON HISPANIC,Melanie,14,36
2015,FEMALE,BLACK NON HISPANIC,Hannah,14,36
2015,FEMALE,BLACK NON HISPANIC,Dakota,14,36
2015,FEMALE,BLACK NON HISPANIC,Charlotte,14,36
2015,FEMALE,BLACK NON HISPANIC,Sanai,14,36
2015,FEMALE,BLACK NON HISPANIC,Zendaya,13,37
2015,FEMALE,BLACK NON HISPANIC,Christina,13,37
2015,FEMALE,BLACK NON HISPANIC,Leila,13,37
2015,FEMALE,BLACK NON HISPANIC,Aissatou,13,37
2015,FEMALE,BLACK NON HISPANIC,Ariah,13,37
2015,FEMALE,BLACK NON HISPANIC,Nala,12,38
2015,FEMALE,BLACK NON HISPANIC,Wynter,12,38
2015,FEMALE,BLACK NON HISPANIC,Milani,12,38
2015,FEMALE,BLACK NON HISPANIC,Cali,12,38
2015,FEMALE,BLACK NON HISPANIC,Mackenzie,12,38
2015,FEMALE,BLACK NON HISPANIC,Amara,12,38
2015,FEMALE,BLACK NON HISPANIC,Aicha,12,38
2015,FEMALE,BLACK NON HISPANIC,Zahra,12,38
2015,FEMALE,BLACK NON HISPANIC,Amia,12,38
2015,FEMALE,BLACK NON HISPANIC,Marley,12,38
2015,FEMALE,BLACK NON HISPANIC,Sanaa,12,38
2015,FEMALE,BLACK NON HISPANIC,Kadiatou,12,38
2015,FEMALE,BLACK NON HISPANIC,Ashley,12,38
2015,FEMALE,BLACK NON HISPANIC,Kaliyah,12,38
2015,FEMALE,BLACK NON HISPANIC,Kelsey,12,38
2015,FEMALE,BLACK NON HISPANIC,Sariah,11,39
2015,FEMALE,BLACK NON HISPANIC,Danielle,11,39
2015,FEMALE,BLACK NON HISPANIC,Kaitlyn,11,39
2015,FEMALE,BLACK NON HISPANIC,Oumou,11,39
2015,FEMALE,BLACK NON HISPANIC,Kailee,11,39
2015,FEMALE,BLACK NON HISPANIC,Erin,11,39
2015,FEMALE,BLACK NON HISPANIC,Fatou,11,39
2015,FEMALE,BLACK NON HISPANIC,Alani,11,39
2015,FEMALE,BLACK NON HISPANIC,Taliyah,11,39
